acc,c
0.7767247743050345,0.0
0.7800348970162714,0.012214429893854462
0.7834669837837578,0.024240732776028284
0.7867999285703849,0.03608197187445028
0.7899630717362434,0.04774105070362439
0.7926410758532414,0.05922073063250016
0.7953463866897857,0.07052364625493057
0.7978637086096212,0.08165231884945412
0.8001797516762946,0.09260916817606885
0.8025485434713062,0.10339652282418882
0.8047686121491834,0.11401662929725398
0.8067957349505663,0.12447165999476412
0.8091354406792335,0.13476372023128425
0.8113608093018506,0.1448948544136477
0.8134774612592582,0.15486705148180763
0.8156583883819105,0.1646822497051414
0.8175620656666905,0.17434234091421097
0.8191403898714059,0.18384917423777525
0.8206874573780424,0.19320455940598816
0.822216732435036,0.20241026967302747
0.8238362609596029,0.2114680444057269
0.8253606889377376,0.22037959137896895
0.8267052346114974,0.22914658881353972
0.8280350421860563,0.2377706871877377
0.8291597248607093,0.2462535108501866
0.8302297822499674,0.25459665945793575
0.8314015116323016,0.26280170926100566
0.8324586434447907,0.2708702142519649
0.8334492010238467,0.2788037071968764
0.8343718171226441,0.2866037005619852
0.8352384746926687,0.29427168734879283
0.8363061308893744,0.30180914184864843
0.8371198189153887,0.3092175203266595
0.8378223976149446,0.31649826164355305
0.8384923631670249,0.32365278782310036
0.83925205893134,0.33068250457180437
0.8399381893158364,0.3375888017567667
0.8405055213573939,0.34437305384694006
0.841040077448639,0.35103662032237115
0.8416085895990284,0.3575808460554811
0.8420330394446804,0.36400706166796576
0.8424967298911796,0.3703165838664688
0.8427953835630301,0.37651071575981543
0.8431308199742664,0.382590747160262
0.8434658453184537,0.3885579548709349
0.8437657699675536,0.3944136029613684
0.8440390982637529,0.40015894303283883
0.8442332664450812,0.4057952144749852
0.8443950824846916,0.41132364471503596
0.8445388018308196,0.4167454494608106
0.844639943983908,0.42206183293852606
0.8447218158207368,0.42727398812632195
0.8447737347317384,0.4323830969843134
0.8448051335918904,0.43739033068189037
0.8448108679343181,0.4405349219101936
0.8448108679343181,1.0
