,loss,accuracy,va,iteration,rp,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0,64.77676749345329,0.5420125629531242,0.28254884055564783,6,0.2934537769055885,3.1854979991912837,True,False,,,1,bae545f1840743998a08c2bd0d739458,2021-09-16_23-16-02,1631852162,3.1854979991912837,53586,cengyuchendeMacBook-Pro.local,192.168.0.104,3.1854979991912837,0,1,e275e_00000
1,11.955255052546654,0.5412239194200011,0.2833374840887708,12,0.044974954372766766,3.2541429996490483,True,False,,,2,bae545f1840743998a08c2bd0d739458,2021-09-16_23-16-05,1631852165,6.439640998840332,53586,cengyuchendeMacBook-Pro.local,192.168.0.104,6.439640998840332,0,2,e275e_00000
2,15.30429566793971,0.5412239194200011,0.2833374840887708,18,0.019808364325090918,3.1030550003051762,True,False,,,3,bae545f1840743998a08c2bd0d739458,2021-09-16_23-16-09,1631852169,9.542695999145508,53586,cengyuchendeMacBook-Pro.local,192.168.0.104,9.542695999145508,0,3,e275e_00000
3,15.318336082432005,0.5412239194200011,0.2833374840887708,24,0.017563025170251656,3.136709928512573,True,False,,,4,bae545f1840743998a08c2bd0d739458,2021-09-16_23-16-12,1631852172,12.679405927658081,53586,cengyuchendeMacBook-Pro.local,192.168.0.104,12.679405927658081,0,4,e275e_00000
4,15.245690865582885,0.5412239194200011,0.2833374840887708,30,0.017173959044395226,3.232059955596924,True,False,,,5,bae545f1840743998a08c2bd0d739458,2021-09-16_23-16-15,1631852175,15.911465883255005,53586,cengyuchendeMacBook-Pro.local,192.168.0.104,15.911465883255005,0,5,e275e_00000
5,15.242977196806002,0.5412239194200011,0.2833374840887708,36,0.01710652966384707,3.468109130859375,True,False,,,6,bae545f1840743998a08c2bd0d739458,2021-09-16_23-16-18,1631852178,19.37957501411438,53586,cengyuchendeMacBook-Pro.local,192.168.0.104,19.37957501411438,0,6,e275e_00000
6,15.243232741554573,0.5412239194200011,0.2833374840887708,42,0.01710116078054447,3.278981924057007,True,False,,,7,bae545f1840743998a08c2bd0d739458,2021-09-16_23-16-22,1631852182,22.65855693817139,53586,cengyuchendeMacBook-Pro.local,192.168.0.104,22.65855693817139,0,7,e275e_00000
7,15.243291973736547,0.5412239194200011,0.2833374840887708,48,0.017099132138028494,3.194897174835205,True,False,,,8,bae545f1840743998a08c2bd0d739458,2021-09-16_23-16-25,1631852185,25.853454113006592,53586,cengyuchendeMacBook-Pro.local,192.168.0.104,25.853454113006592,0,8,e275e_00000
8,15.243304846617903,0.5412239194200011,0.2833374840887708,54,0.01709485340265393,4.2363598346710205,True,False,,,9,bae545f1840743998a08c2bd0d739458,2021-09-16_23-16-29,1631852189,30.08981394767761,53586,cengyuchendeMacBook-Pro.local,192.168.0.104,30.08981394767761,0,9,e275e_00000
9,15.243331577943422,0.5412239194200011,0.2833374840887708,60,0.017095327660809678,3.6520371437072754,True,False,,,10,bae545f1840743998a08c2bd0d739458,2021-09-16_23-16-33,1631852193,33.741851091384895,53586,cengyuchendeMacBook-Pro.local,192.168.0.104,33.741851091384895,0,10,e275e_00000
10,15.243334207634124,0.5412239194200011,0.2833374840887708,66,0.017099469095692377,3.732009887695313,True,False,,,11,bae545f1840743998a08c2bd0d739458,2021-09-16_23-16-36,1631852196,37.47386097908021,53586,cengyuchendeMacBook-Pro.local,192.168.0.104,37.47386097908021,0,11,e275e_00000
11,15.243310130404096,0.5412239194200011,0.2833374840887708,72,0.017098934198591986,4.01698899269104,True,False,,,12,bae545f1840743998a08c2bd0d739458,2021-09-16_23-16-40,1631852200,41.49084997177124,53586,cengyuchendeMacBook-Pro.local,192.168.0.104,41.49084997177124,0,12,e275e_00000
12,15.243307820624768,0.5412239194200011,0.2833374840887708,78,0.017094815071880376,3.45608901977539,True,False,,,13,bae545f1840743998a08c2bd0d739458,2021-09-16_23-16-44,1631852204,44.94693899154663,53586,cengyuchendeMacBook-Pro.local,192.168.0.104,44.94693899154663,0,13,e275e_00000
13,15.243332093324918,0.5412239194200011,0.2833374840887708,84,0.017095321643937008,4.061900854110719,True,False,,,14,bae545f1840743998a08c2bd0d739458,2021-09-16_23-16-48,1631852208,49.00883984565735,53586,cengyuchendeMacBook-Pro.local,192.168.0.104,49.00883984565735,0,14,e275e_00000
14,15.243334239224586,0.5412239194200011,0.2833374840887708,90,0.017099469095692377,3.672738075256348,True,False,,,15,bae545f1840743998a08c2bd0d739458,2021-09-16_23-16-52,1631852212,52.6815779209137,53586,cengyuchendeMacBook-Pro.local,192.168.0.104,52.6815779209137,0,15,e275e_00000
15,15.243310093614786,0.5412239194200011,0.2833374840887708,96,0.017098934198591986,3.5492479801177983,True,False,,,16,bae545f1840743998a08c2bd0d739458,2021-09-16_23-16-55,1631852215,56.230825901031494,53586,cengyuchendeMacBook-Pro.local,192.168.0.104,56.230825901031494,0,16,e275e_00000
16,15.243307815459032,0.5412239194200011,0.2833374840887708,102,0.017094815071880376,3.45563006401062,True,False,,,17,bae545f1840743998a08c2bd0d739458,2021-09-16_23-16-59,1631852219,59.68645596504211,53586,cengyuchendeMacBook-Pro.local,192.168.0.104,59.68645596504211,0,17,e275e_00000
17,15.243332091603007,0.5412239194200011,0.2833374840887708,108,0.017095321643937008,2.8249270915985107,True,False,,,18,bae545f1840743998a08c2bd0d739458,2021-09-16_23-17-01,1631852221,62.51138305664063,53586,cengyuchendeMacBook-Pro.local,192.168.0.104,62.51138305664063,0,18,e275e_00000
