,loss,accuracy,va,iteration,rp,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0,68.20838449729814,0.5412239194200011,0.2833374840887708,3,0.2988039398140899,0.9555897712707521,True,False,,,1,62eb5d2146424e948c066e54e00f047f,2021-09-16_20-04-25,1631840665,0.9555897712707521,49083,cengyuchendeMacBook-Pro.local,192.168.0.104,0.9555897712707521,0,1,2b1d9_00000
1,-0.0224478367678818,0.5412239194200011,0.2833374840887708,6,7.082094548249707e-05,0.9131650924682616,True,False,,,2,62eb5d2146424e948c066e54e00f047f,2021-09-16_20-04-26,1631840666,1.8687548637390137,49083,cengyuchendeMacBook-Pro.local,192.168.0.104,1.8687548637390137,0,2,2b1d9_00000
2,-0.04180653979153225,0.4587760805799989,0.28333748408877085,9,1.6552925287127709e-06,0.9279870986938475,True,False,,,3,62eb5d2146424e948c066e54e00f047f,2021-09-16_20-04-27,1631840667,2.7967419624328613,49083,cengyuchendeMacBook-Pro.local,192.168.0.104,2.7967419624328613,0,3,2b1d9_00000
3,-0.04122961315045303,0.4587760805799989,0.28333748408877085,12,1.695718491845355e-06,0.9687139987945556,True,False,,,4,62eb5d2146424e948c066e54e00f047f,2021-09-16_20-04-28,1631840668,3.765455961227417,49083,cengyuchendeMacBook-Pro.local,192.168.0.104,3.765455961227417,0,4,2b1d9_00000
4,-0.04121258610709925,0.4587760805799989,0.28333748408877085,15,1.7018025385562299e-06,0.8457608222961426,True,False,,,5,62eb5d2146424e948c066e54e00f047f,2021-09-16_20-04-29,1631840669,4.61121678352356,49083,cengyuchendeMacBook-Pro.local,192.168.0.104,4.61121678352356,0,5,2b1d9_00000
5,-0.04075159885477589,0.4587760805799989,0.28333748408877085,18,3.04331563794058e-06,1.0483632087707522,True,False,,,6,62eb5d2146424e948c066e54e00f047f,2021-09-16_20-04-30,1631840670,5.659579992294312,49083,cengyuchendeMacBook-Pro.local,192.168.0.104,5.659579992294312,0,6,2b1d9_00000
6,-0.040613908330381455,0.4587760805799989,0.28333748408877085,21,3.055416557318225e-06,0.8289661407470703,True,False,,,7,62eb5d2146424e948c066e54e00f047f,2021-09-16_20-04-31,1631840671,6.488546133041383,49083,cengyuchendeMacBook-Pro.local,192.168.0.104,6.488546133041383,0,7,2b1d9_00000
7,-0.04003936910077793,0.4587760805799989,0.28333748408877085,24,3.0857696166064486e-06,0.8743429183959961,True,False,,,8,62eb5d2146424e948c066e54e00f047f,2021-09-16_20-04-32,1631840672,7.362889051437378,49083,cengyuchendeMacBook-Pro.local,192.168.0.104,7.362889051437378,0,8,2b1d9_00000
8,-0.039942841911156296,0.4587760805799989,0.28333748408877085,27,3.1458039951859362e-06,0.7601988315582275,True,False,,,9,62eb5d2146424e948c066e54e00f047f,2021-09-16_20-04-33,1631840673,8.123087882995605,49083,cengyuchendeMacBook-Pro.local,192.168.0.104,8.123087882995605,0,9,2b1d9_00000
9,-0.039403719057039016,0.4587760805799989,0.28333748408877085,30,3.1827113193827468e-06,0.8404910564422607,True,False,,,10,62eb5d2146424e948c066e54e00f047f,2021-09-16_20-04-33,1631840673,8.963578939437868,49083,cengyuchendeMacBook-Pro.local,192.168.0.104,8.963578939437868,0,10,2b1d9_00000
10,-0.03932880965919718,0.4587760805799989,0.28333748408877085,33,3.2048851423827074e-06,0.667510986328125,True,False,,,11,62eb5d2146424e948c066e54e00f047f,2021-09-16_20-04-34,1631840674,9.631089925765993,49083,cengyuchendeMacBook-Pro.local,192.168.0.104,9.631089925765993,0,11,2b1d9_00000
11,-0.03881767885283628,0.4587760805799989,0.28333748408877085,36,3.3482153020125693e-06,0.7893092632293701,True,False,,,12,62eb5d2146424e948c066e54e00f047f,2021-09-16_20-04-35,1631840675,10.42039918899536,49083,cengyuchendeMacBook-Pro.local,192.168.0.104,10.42039918899536,0,12,2b1d9_00000
12,-0.03875127436373579,0.4587760805799989,0.28333748408877085,39,4.21436347375348e-06,0.9069418907165528,True,False,,,13,62eb5d2146424e948c066e54e00f047f,2021-09-16_20-04-36,1631840676,11.327341079711914,49083,cengyuchendeMacBook-Pro.local,192.168.0.104,11.327341079711914,0,13,2b1d9_00000
13,-0.03818329480443753,0.4587760805799989,0.28333748408877085,42,4.216391489286764e-06,0.7257139682769775,True,False,,,14,62eb5d2146424e948c066e54e00f047f,2021-09-16_20-04-36,1631840676,12.053055047988892,49083,cengyuchendeMacBook-Pro.local,192.168.0.104,12.053055047988892,0,14,2b1d9_00000
14,-0.0380653140924638,0.4587760805799989,0.28333748408877085,45,4.254587914864771e-06,0.8136289119720459,True,False,,,15,62eb5d2146424e948c066e54e00f047f,2021-09-16_20-04-37,1631840677,12.866683959960938,49083,cengyuchendeMacBook-Pro.local,192.168.0.104,12.866683959960938,0,15,2b1d9_00000
15,-0.03752214672979778,0.4587760805799989,0.28333748408877085,48,4.349568775929846e-06,0.9720611572265624,True,False,,,16,62eb5d2146424e948c066e54e00f047f,2021-09-16_20-04-38,1631840678,13.8387451171875,49083,cengyuchendeMacBook-Pro.local,192.168.0.104,13.8387451171875,0,16,2b1d9_00000
16,-0.03741215397443301,0.4587760805799989,0.28333748408877085,51,4.353624807107437e-06,0.693450927734375,True,False,,,17,62eb5d2146424e948c066e54e00f047f,2021-09-16_20-04-39,1631840679,14.532196044921875,49083,cengyuchendeMacBook-Pro.local,192.168.0.104,14.532196044921875,0,17,2b1d9_00000
17,-0.036885312032059116,0.4587760805799989,0.28333748408877085,54,4.4061516896176656e-06,0.8046517372131348,True,False,,,18,62eb5d2146424e948c066e54e00f047f,2021-09-16_20-04-40,1631840680,15.33684778213501,49083,cengyuchendeMacBook-Pro.local,192.168.0.104,15.33684778213501,0,18,2b1d9_00000
18,-0.03678638206893625,0.4587760805799989,0.28333748408877085,57,4.530410825820397e-06,0.8950371742248535,True,False,,,19,62eb5d2146424e948c066e54e00f047f,2021-09-16_20-04-41,1631840681,16.231884956359867,49083,cengyuchendeMacBook-Pro.local,192.168.0.104,16.231884956359867,0,19,2b1d9_00000
19,-0.03626806845111615,0.4587760805799989,0.28333748408877085,60,5.407038144222831e-06,0.8649191856384277,True,False,,,20,62eb5d2146424e948c066e54e00f047f,2021-09-16_20-04-42,1631840682,17.096804141998287,49083,cengyuchendeMacBook-Pro.local,192.168.0.104,17.096804141998287,0,20,2b1d9_00000
20,-0.036114542468235165,0.4587760805799989,0.28333748408877085,63,5.435228840000583e-06,0.9074177742004396,True,False,,,21,62eb5d2146424e948c066e54e00f047f,2021-09-16_20-04-42,1631840682,18.00422191619873,49083,cengyuchendeMacBook-Pro.local,192.168.0.104,18.00422191619873,0,21,2b1d9_00000
21,-0.035556400735982575,0.4587760805799989,0.28333748408877085,66,5.481201457602225e-06,0.8507571220397949,True,False,,,22,62eb5d2146424e948c066e54e00f047f,2021-09-16_20-04-43,1631840683,18.854979038238522,49083,cengyuchendeMacBook-Pro.local,192.168.0.104,18.854979038238522,0,22,2b1d9_00000
