acc,c0,c1,c
0.8022730552968961,0.06130000000000002,0.030200000000000005,0.38054000000000004
0.8023820749341319,0.06110000000000004,0.031100000000000017,0.38093999999999995
0.8024634413033546,0.060899999999999954,0.03160000000000002,0.3812000000000001
0.8025959169967126,0.060799999999999965,0.03320000000000001,0.38178
0.8026508402467332,0.060799999999999965,0.03400000000000003,0.38205999999999996
0.8027181780390665,0.060699999999999976,0.03460000000000002,0.3823800000000001
0.8029201146348562,0.06020000000000003,0.0358,0.38308
0.8029201146348562,0.061000000000000054,0.033999999999999975,0.38327999999999984
0.8029201146348562,0.060899999999999954,0.03520000000000001,0.38359999999999994
0.803052057614891,0.059799999999999964,0.03620000000000001,0.38366
0.8032100197082825,0.0595,0.03749999999999998,0.38422
0.803283295747197,0.05940000000000001,0.038199999999999956,0.38456
0.8034880786440484,0.05889999999999995,0.03949999999999998,0.3852200000000001
0.8035959176127274,0.058699999999999974,0.04039999999999999,0.3856200000000001
0.8036442047391317,0.058699999999999974,0.04109999999999997,0.38588
0.8037679333244169,0.05840000000000001,0.04189999999999999,0.38627999999999996
0.8039681510019533,0.05789999999999995,0.04309999999999997,0.38698000000000005
0.8040655960256483,0.05820000000000003,0.044800000000000006,0.38875999999999994
0.8042138841884844,0.05789999999999995,0.045999999999999985,0.3892400000000002
0.8043025938053063,0.057699999999999974,0.046599999999999975,0.38958000000000015
0.8044589924857968,0.05730000000000002,0.04749999999999999,0.39013999999999993
0.8045659766078647,0.05700000000000005,0.04799999999999999,0.39054
0.8046628438206309,0.05679999999999996,0.04870000000000002,0.3909600000000002
0.8047696073540361,0.056499999999999995,0.04920000000000002,0.39136000000000004
0.8049092483571888,0.05620000000000003,0.05019999999999997,0.39192
0.8050035050590857,0.05600000000000005,0.0509,0.39227999999999985
0.8051328855411835,0.05579999999999996,0.05209999999999998,0.3928600000000001
0.8052796834501983,0.055300000000000016,0.05249999999999999,0.3933399999999999
0.8054454405628184,0.05500000000000005,0.0539,0.39404000000000006
0.8055087907807742,0.05489999999999995,0.05449999999999999,0.3943000000000001
0.805655903347248,0.05459999999999998,0.05560000000000004,0.39494000000000007
0.8057414999884468,0.05489999999999995,0.05730000000000002,0.3965400000000001
0.8058351217181016,0.05469999999999997,0.057999999999999996,0.3968999999999999
0.8059429836179891,0.05449999999999999,0.05890000000000001,0.3973600000000001
0.8060525176927823,0.054300000000000015,0.05990000000000001,0.39772
0.8062187842010924,0.05389999999999995,0.061,0.3983200000000001
0.8062187842010924,0.05510000000000004,0.05890000000000001,0.3985000000000001
0.8063080350504237,0.05379999999999996,0.062,0.39872000000000013
0.8064114755175608,0.05359999999999998,0.06279999999999997,0.39922
0.8065066201586836,0.053300000000000014,0.06309999999999999,0.39964
0.8065895639491704,0.053300000000000014,0.06440000000000001,0.40002000000000004
0.8067409912932179,0.05289999999999995,0.06520000000000004,0.40068000000000015
0.8069061430956472,0.0524,0.06590000000000001,0.40128
0.8070955793037484,0.052000000000000046,0.06730000000000003,0.4021199999999999
0.8072483421755396,0.05149999999999999,0.06780000000000003,0.4026799999999999
0.8073708364101099,0.05130000000000001,0.069,0.40313999999999994
0.8074832957337121,0.051000000000000045,0.06960000000000005,0.4036200000000001
0.8075022031982628,0.0514,0.07080000000000003,0.40479999999999994
0.807648440000793,0.051100000000000034,0.07189999999999996,0.4054999999999999
0.807648440000793,0.05149999999999999,0.07180000000000003,0.4058799999999999
0.8077525775296738,0.050799999999999956,0.07240000000000002,0.40590000000000004
0.8078505682159112,0.05059999999999998,0.07319999999999999,0.40628
0.8078985320162677,0.05059999999999998,0.07400000000000001,0.40644000000000013
0.8080123268547827,0.05030000000000001,0.07469999999999999,0.40681999999999996
0.8080123268547827,0.050799999999999956,0.07469999999999999,0.40737999999999996
0.8081858012218616,0.049799999999999955,0.0756,0.4074
0.8083311756539423,0.04949999999999999,0.07679999999999998,0.40794000000000014
0.8084704332589643,0.04910000000000003,0.07749999999999996,0.40846000000000016
0.8086075704288921,0.048799999999999955,0.0786,0.40892000000000006
0.8087405491334551,0.0484,0.07919999999999999,0.4094200000000001
0.8088476230595021,0.04810000000000003,0.07979999999999998,0.40978000000000003
0.8089842187114221,0.047799999999999954,0.08079999999999998,0.4104000000000001
0.8090593557900753,0.047699999999999965,0.08159999999999995,0.41076
0.8091521862863754,0.04749999999999999,0.08229999999999998,0.41118
0.8092291825940031,0.04749999999999999,0.08360000000000001,0.4114399999999999
0.8092917032174392,0.047699999999999965,0.08460000000000001,0.41309999999999997
0.8093883618060534,0.04749999999999999,0.08539999999999998,0.41347999999999996
0.8094671549584606,0.04749999999999999,0.0867,0.41379999999999995
0.809634082342582,0.04710000000000003,0.08779999999999999,0.41457999999999984
0.809634082342582,0.047799999999999954,0.0872,0.4152200000000001
0.8097812840004648,0.04679999999999995,0.08900000000000002,0.41524000000000016
0.8097812840004648,0.047599999999999976,0.08750000000000002,0.41544
0.8098457012460312,0.04679999999999995,0.09000000000000002,0.4156200000000002
0.8099571792892227,0.046599999999999975,0.09099999999999997,0.41616
0.8101197549810858,0.04620000000000002,0.09210000000000002,0.41682000000000013
0.8102133504018805,0.04600000000000004,0.0928,0.4172999999999999
0.8102133504018805,0.04679999999999995,0.09179999999999999,0.41735999999999995
0.8102838586327522,0.04579999999999995,0.0932,0.4175399999999999
0.8104165492315655,0.045499999999999985,0.0942,0.41810000000000014
0.8105783399067488,0.04510000000000003,0.0953,0.41876
0.8105783399067488,0.04579999999999995,0.09510000000000002,0.41912000000000005
0.8106796573495753,0.04490000000000005,0.09620000000000001,0.4191599999999999
0.8107475527556317,0.04479999999999995,0.09690000000000004,0.4195
0.8108603435529104,0.044499999999999984,0.09760000000000002,0.41994000000000015
0.8110528989653784,0.04379999999999995,0.09810000000000002,0.42060000000000003
0.8111420910858513,0.04369999999999996,0.09920000000000001,0.4209600000000001
0.8112173647492102,0.04379999999999995,0.1003,0.4223000000000001
0.8113821539316065,0.043399999999999994,0.10149999999999998,0.42292000000000013
0.8115210124567095,0.04310000000000003,0.10260000000000002,0.4235599999999999
0.8116347922906418,0.04300000000000004,0.10409999999999997,0.4240600000000001
0.8116928660841213,0.04290000000000005,0.10470000000000002,0.4242600000000001
0.8117160756554884,0.04290000000000005,0.10509999999999997,0.42433999999999994
0.8118310868378119,0.04290000000000005,0.10700000000000004,0.42490000000000006
0.8118310868378119,0.043200000000000016,0.10409999999999997,0.4251
0.8119170391629091,0.04290000000000005,0.1084,0.4253599999999999
0.8119170391629091,0.04300000000000004,0.10550000000000004,0.42572000000000004
0.8119170391629091,0.04300000000000004,0.10650000000000004,0.42592
0.8120994901490577,0.04239999999999999,0.10950000000000004,0.42610000000000015
0.8121473181254816,0.04239999999999999,0.11030000000000001,0.42632
0.8121473181254816,0.04290000000000005,0.10759999999999997,0.42633999999999994
0.8121473181254816,0.04290000000000005,0.1084,0.42667999999999995
0.8122387247165456,0.042200000000000015,0.11100000000000004,0.4268
0.8122387247165456,0.04310000000000003,0.1064,0.42689999999999984
0.8122806852902984,0.042200000000000015,0.11170000000000002,0.42700000000000016
0.8123267385525362,0.042100000000000026,0.11210000000000003,0.4271600000000001
0.8123267385525362,0.04300000000000004,0.1079,0.42734
0.8124162273377835,0.04200000000000004,0.11319999999999997,0.42757999999999996
0.8124162273377835,0.04290000000000005,0.10900000000000004,0.4277000000000001
0.8124162273377835,0.04290000000000005,0.1094,0.42777999999999994
0.8124162273377835,0.04239999999999999,0.11209999999999998,0.4280000000000001
0.8124162273377835,0.04310000000000003,0.10829999999999995,0.42824000000000007
0.8124162273377835,0.042300000000000004,0.1129,0.4283
0.8125991104018856,0.04159999999999997,0.11470000000000002,0.4283800000000001
0.8125991104018856,0.042200000000000015,0.11349999999999999,0.42861999999999995
0.8126425044584659,0.04159999999999997,0.1154,0.4286400000000001
0.8126425044584659,0.042100000000000026,0.1144,0.42900000000000005
0.8127734116129594,0.04139999999999999,0.11680000000000001,0.4292599999999999
0.8128015850632713,0.04159999999999997,0.11759999999999998,0.43033999999999994
0.8129047118151405,0.04139999999999999,0.11859999999999998,0.43069999999999986
0.8130164253190771,0.0413,0.12010000000000004,0.43120000000000014
0.8130164253190771,0.04159999999999997,0.11830000000000002,0.4312600000000001
0.8131021364938746,0.041100000000000025,0.12080000000000002,0.4315000000000001
0.8131021364938746,0.04149999999999998,0.119,0.43154000000000003
0.8131420889663322,0.041100000000000025,0.1215,0.4316399999999999
0.8131420889663322,0.04139999999999999,0.12009999999999998,0.4318999999999999
0.8132248948623433,0.041000000000000036,0.1225,0.4320399999999999
0.8132932255023412,0.04079999999999995,0.12290000000000001,0.43227999999999994
0.8134183578584421,0.04049999999999998,0.12390000000000001,0.43271999999999994
0.8134183578584421,0.041100000000000025,0.1225,0.4328
0.8134183578584421,0.04159999999999997,0.12070000000000003,0.4331800000000001
0.8135308189089265,0.0403,0.125,0.43328000000000005
0.8135777201155046,0.0403,0.12580000000000002,0.4335000000000001
0.8137098795795716,0.040100000000000025,0.12720000000000004,0.43424000000000007
0.813834466734681,0.03979999999999995,0.12820000000000004,0.43468000000000007
0.813834466734681,0.0403,0.12689999999999996,0.4348
0.8139320988022302,0.03959999999999997,0.1291,0.43508000000000013
0.8139320988022302,0.0403,0.12810000000000005,0.43539999999999995
0.8140239775411182,0.03949999999999998,0.13029999999999997,0.4354600000000001
0.8140239775411182,0.040100000000000025,0.1291,0.43582
0.8141299955011079,0.03939999999999999,0.13169999999999998,0.4360000000000001
0.8141299955011079,0.04049999999999998,0.1281,0.4360200000000001
0.8142089237707282,0.039100000000000024,0.13190000000000002,0.43627999999999995
0.814283580947506,0.039000000000000035,0.13279999999999997,0.4366
0.814283580947506,0.03959999999999997,0.1311,0.43686
0.8143554707257471,0.038900000000000046,0.1336,0.4370200000000001
0.8143713138434651,0.039100000000000024,0.13419999999999999,0.43811999999999995
0.8144388737562398,0.039000000000000035,0.13499999999999995,0.43835999999999997
0.8144894878479458,0.038900000000000046,0.13549999999999995,0.43854000000000004
0.8145665875143971,0.038799999999999946,0.13640000000000002,0.43898000000000004
0.8146745639109647,0.03859999999999997,0.1375,0.4394199999999999
0.8147389315317993,0.03859999999999997,0.1386,0.43976000000000004
0.8147389315317993,0.038900000000000046,0.13730000000000003,0.43992
0.8148479919489943,0.0383,0.13929999999999998,0.44026
0.8148479919489943,0.039100000000000024,0.1372,0.4405199999999999
0.814910842074456,0.0383,0.14039999999999997,0.44053999999999993
0.814910842074456,0.03869999999999996,0.1386,0.44057999999999997
0.8149778519363609,0.03820000000000001,0.1412,0.44077999999999995
0.815092108864374,0.038000000000000034,0.14240000000000003,0.44130000000000014
0.815092108864374,0.0383,0.14139999999999997,0.44164
0.8151616400198399,0.037900000000000045,0.1432,0.4416600000000001
0.8151616400198399,0.0383,0.14239999999999997,0.44183999999999996
0.8151616400198399,0.03859999999999997,0.14030000000000004,0.44190000000000007
0.8152533540378502,0.037699999999999956,0.14399999999999996,0.44209999999999994
0.8153158358473057,0.037699999999999956,0.1451,0.44238000000000016
0.8153158358473057,0.038000000000000034,0.14380000000000004,0.4425400000000001
0.8153158358473057,0.03839999999999999,0.14229999999999998,0.44258000000000014
0.8154364390392267,0.03739999999999999,0.14599999999999996,0.44298000000000004
0.8154364390392267,0.037799999999999945,0.14539999999999997,0.44320000000000015
0.815533391406371,0.03720000000000001,0.14690000000000003,0.44344000000000006
0.8156191610802781,0.03700000000000003,0.1476,0.4438599999999999
0.815642624521909,0.03700000000000003,0.14799999999999996,0.4439999999999999
0.8157144756907141,0.036900000000000044,0.14889999999999998,0.44426000000000004
0.8158012500067476,0.036699999999999955,0.1496,0.4447400000000001
0.8158012500067476,0.03700000000000003,0.14900000000000002,0.44497999999999993
0.8158012500067476,0.03700000000000003,0.1496,0.44515999999999994
0.8158976309299224,0.03649999999999998,0.15049999999999997,0.44520000000000004
0.8158976309299224,0.03700000000000003,0.1503,0.44601999999999997
0.8159375050554595,0.036599999999999966,0.1513,0.44612000000000007
0.8160269418084455,0.03649999999999998,0.15249999999999997,0.4465
0.8160887497948849,0.03639999999999999,0.1532,0.44677999999999995
0.8160887497948849,0.036599999999999966,0.1523,0.44686
0.8161944818536488,0.03620000000000001,0.15430000000000005,0.44721999999999995
0.8161944818536488,0.03649999999999998,0.15389999999999998,0.44743999999999995
0.8163055430764874,0.03590000000000004,0.15510000000000002,0.44767999999999997
0.8163055430764874,0.03620000000000001,0.15450000000000003,0.44786000000000004
0.816362862971471,0.03590000000000004,0.15610000000000002,0.4479999999999999
0.816362862971471,0.03649999999999998,0.1543,0.4482999999999999
0.8164353213081951,0.035800000000000054,0.15699999999999997,0.44831999999999994
0.8164353213081951,0.03590000000000004,0.1567,0.4485999999999999
0.8165131404120829,0.035599999999999965,0.15760000000000002,0.44866000000000006
0.8165131404120829,0.035800000000000054,0.15759999999999996,0.44904000000000005
0.8166018166323329,0.03539999999999999,0.15840000000000004,0.44904000000000005
0.8166018166323329,0.035800000000000054,0.15840000000000004,0.44931999999999994
0.8167176946329755,0.03500000000000003,0.15889999999999999,0.44952000000000003
0.816785560281537,0.03490000000000004,0.1597,0.44987999999999995
0.8168684761988345,0.03480000000000005,0.16080000000000005,0.4502400000000001
0.8169513218230995,0.034599999999999964,0.16150000000000003,0.4506000000000001
0.8170231653857077,0.034399999999999986,0.16200000000000003,0.4509200000000001
0.8170647530026226,0.034399999999999986,0.1627,0.45124
0.817126781884916,0.0343,0.1634,0.45158000000000004
0.8172224469445315,0.03410000000000002,0.16429999999999995,0.45210000000000006
0.8172224469445315,0.034399999999999986,0.1638,0.45230000000000004
0.8172885551627385,0.03400000000000003,0.16510000000000002,0.4524
0.8172885551627385,0.034399999999999986,0.16429999999999995,0.4524600000000001
0.8172885551627385,0.0343,0.16499999999999998,0.45267999999999997
0.8173503676985285,0.03390000000000004,0.1658,0.45274000000000003
0.8173970875291806,0.03390000000000004,0.16660000000000003,0.45308000000000004
0.8173970875291806,0.03400000000000003,0.16659999999999997,0.45341999999999993
0.8174516466886426,0.03390000000000004,0.1674,0.45384
0.8175174907890266,0.03380000000000005,0.16820000000000002,0.4541399999999999
0.8175174907890266,0.03400000000000003,0.16719999999999996,0.45419999999999994
0.8175832779501236,0.03369999999999995,0.16899999999999998,0.45443999999999996
0.8176274437453398,0.03369999999999995,0.1698,0.45466
0.8176274437453398,0.03390000000000004,0.16820000000000002,0.45466000000000006
0.8176274437453398,0.03390000000000004,0.1689,0.45485999999999993
0.8177006134490866,0.03359999999999996,0.17070000000000002,0.4551
0.8177006134490866,0.03400000000000003,0.1688,0.45524000000000003
0.8177006134490866,0.03369999999999995,0.17000000000000004,0.45542000000000005
0.8177833457118082,0.033499999999999974,0.1718,0.45552000000000015
0.8177833457118082,0.03369999999999995,0.1703,0.45578
0.8177833457118082,0.03359999999999996,0.1714,0.4558999999999999
0.8178724242426775,0.033399999999999985,0.173,0.4560200000000001
0.8178724242426775,0.03369999999999995,0.1713,0.45609999999999995
0.8178724242426775,0.03369999999999995,0.1718,0.45619999999999994
0.8178724242426775,0.03359999999999996,0.17279999999999995,0.45629999999999993
0.8179377946892277,0.033299999999999996,0.1738,0.45631999999999995
0.8179377946892277,0.033399999999999985,0.1738,0.45671999999999996
0.8180373665646904,0.03310000000000002,0.1748,0.45685999999999993
0.8180373665646904,0.033299999999999996,0.17460000000000003,0.45696
0.8181025839105108,0.03300000000000003,0.17560000000000003,0.45716
0.8181025839105108,0.033399999999999985,0.1743,0.45718000000000003
0.8181025839105108,0.03310000000000002,0.1754,0.45727999999999985
0.8181623791468459,0.03290000000000004,0.1763,0.45744
0.8181623791468459,0.03369999999999995,0.1725,0.4574799999999999
0.8181623791468459,0.033299999999999996,0.1754,0.45759999999999995
0.8181623791468459,0.03300000000000003,0.17620000000000002,0.45764000000000005
0.8182060992828123,0.03280000000000005,0.17669999999999997,0.45766000000000007
0.8182774799839845,0.03280000000000005,0.17800000000000005,0.45803999999999995
0.8183572819226059,0.03269999999999995,0.17910000000000004,0.45834000000000014
0.8183572819226059,0.03280000000000005,0.1778,0.45836
0.8183572819226059,0.03300000000000003,0.1775,0.4585600000000001
0.8184316556103906,0.03249999999999997,0.17970000000000003,0.45861999999999997
0.8185717623094303,0.03210000000000002,0.18069999999999997,0.45926
0.8185717623094303,0.03290000000000004,0.17830000000000001,0.4592799999999999
0.8185717623094303,0.03280000000000005,0.1795,0.4593599999999999
0.8186099296832977,0.03210000000000002,0.1814,0.45945999999999987
0.8186099296832977,0.03280000000000005,0.179,0.4595
0.8187137010135213,0.03190000000000004,0.1825,0.46002
0.8187137010135213,0.03210000000000002,0.1824,0.4602599999999999
0.8187137010135213,0.03290000000000004,0.17969999999999997,0.46027999999999997
0.8187633819970582,0.03190000000000004,0.1834,0.46032
0.8187633819970582,0.03280000000000005,0.1804,0.46049999999999985
0.8188373464274451,0.03180000000000005,0.1844,0.46060000000000006
0.8188373464274451,0.03190000000000004,0.18320000000000003,0.4607
0.8188373464274451,0.03190000000000004,0.184,0.46098000000000006
0.8188373464274451,0.03200000000000003,0.18359999999999999,0.4610599999999998
0.8189364706347044,0.03159999999999996,0.1854,0.46120000000000017
0.8189364706347044,0.03190000000000004,0.18409999999999999,0.4612400000000001
0.8189930752257762,0.03159999999999996,0.18630000000000002,0.4619200000000001
0.8190299731540244,0.03159999999999996,0.187,0.4620599999999999
0.819051031737378,0.03159999999999996,0.1874,0.46214
0.819051031737378,0.03190000000000004,0.18519999999999998,0.46218
0.819051031737378,0.03169999999999995,0.18680000000000002,0.46230000000000016
0.8191457048039851,0.031399999999999983,0.1884,0.4624999999999999
0.8191457048039851,0.03159999999999996,0.1878,0.46276000000000006
0.8191457048039851,0.03190000000000004,0.18610000000000002,0.46302
0.8192589394857355,0.031200000000000006,0.1897,0.46310000000000007
0.819331036327931,0.031200000000000006,0.191,0.4635999999999999
0.8193906287078173,0.031200000000000006,0.19210000000000002,0.46394
0.8193906287078173,0.031200000000000006,0.191,0.4641400000000001
0.8193906287078173,0.03159999999999996,0.18960000000000002,0.4642600000000001
0.819472054893955,0.031100000000000017,0.19319999999999998,0.46442
0.819472054893955,0.031200000000000006,0.19240000000000002,0.46448
0.819472054893955,0.03159999999999996,0.19090000000000001,0.4647000000000001
0.819472054893955,0.031200000000000006,0.19220000000000004,0.46492
0.8195752200885604,0.031000000000000028,0.19469999999999998,0.46504
0.8195752200885604,0.031100000000000017,0.19379999999999997,0.4651399999999999
0.8195752200885604,0.03159999999999996,0.19090000000000001,0.46536
0.8195752200885604,0.031200000000000006,0.1937,0.46540000000000004
0.8196848749687614,0.03069999999999995,0.1956,0.4654600000000001
0.8196848749687614,0.031000000000000028,0.1948,0.4654799999999999
0.8196848749687614,0.031200000000000006,0.19329999999999997,0.4655600000000001
0.8196848749687614,0.031399999999999983,0.19210000000000002,0.46582
0.8197451113889176,0.03069999999999995,0.1967,0.46586
0.8197451113889176,0.031200000000000006,0.19460000000000002,0.46594
0.8197451113889176,0.03080000000000005,0.19619999999999999,0.46604
0.8197451113889176,0.031399999999999983,0.1927,0.46630000000000005
0.8198010035309878,0.03069999999999995,0.19770000000000001,0.46630000000000016
0.8198010035309878,0.031200000000000006,0.1945,0.4663400000000001
0.8198010035309878,0.03069999999999995,0.1972,0.4663800000000002
0.8198426352391437,0.03069999999999995,0.19849999999999998,0.4664600000000001
0.8198426352391437,0.03069999999999995,0.19799999999999998,0.46672000000000013
0.8198426352391437,0.03069999999999995,0.1975,0.4668
0.8198426352391437,0.031200000000000006,0.19449999999999998,0.4668200000000001
0.8198426352391437,0.031200000000000006,0.19540000000000002,0.4668200000000001
0.8199182231689077,0.03059999999999996,0.1995,0.46692000000000017
0.8199182231689077,0.03069999999999995,0.1983,0.46708000000000016
0.8199182231689077,0.03069999999999995,0.19929999999999998,0.46716000000000013
0.8199182231689077,0.03080000000000005,0.19779999999999998,0.46732000000000007
0.8199341663172912,0.03059999999999996,0.1997,0.46732000000000007
0.8200031683108975,0.03049999999999997,0.20070000000000002,0.46736
0.8200031683108975,0.031200000000000006,0.1954,0.46736000000000005
0.8200031683108975,0.03069999999999995,0.19879999999999998,0.4676000000000001
0.8200474501561261,0.03049999999999997,0.2015,0.4677
0.8200474501561261,0.03049999999999997,0.20120000000000002,0.46776
0.8200474501561261,0.03069999999999995,0.1989,0.46780000000000005
0.8200474501561261,0.03069999999999995,0.1997,0.46784000000000003
0.8200846318128283,0.03049999999999997,0.2022,0.4679000000000001
0.8200846318128283,0.03059999999999996,0.2004,0.4679399999999999
0.8200846318128283,0.03080000000000005,0.19870000000000002,0.46797999999999995
0.8200846318128283,0.03049999999999997,0.2019,0.46802
0.82012602378168,0.03049999999999997,0.203,0.46806000000000003
0.82012602378168,0.03059999999999996,0.2005,0.46808000000000005
0.82012602378168,0.03069999999999995,0.19990000000000002,0.46812
0.82012602378168,0.03069999999999995,0.1999,0.4683600000000001
0.82012602378168,0.03049999999999997,0.202,0.46840000000000004
0.8201950350747111,0.030399999999999983,0.2039,0.46843999999999997
0.8201950350747111,0.03059999999999996,0.20089999999999997,0.4684600000000001
0.8201950350747111,0.03049999999999997,0.20299999999999999,0.46854000000000007
0.8201950350747111,0.03049999999999997,0.2026,0.46858
0.8201950350747111,0.03049999999999997,0.20220000000000002,0.4686200000000001
0.8201950350747111,0.03069999999999995,0.19999999999999998,0.46862000000000015
0.8201950350747111,0.03049999999999997,0.20339999999999997,0.46873999999999993
0.8201950350747111,0.03049999999999997,0.203,0.4689
0.8201950350747111,0.03069999999999995,0.20119999999999996,0.46892000000000006
0.8202855370904859,0.030200000000000005,0.20479999999999998,0.46896
0.8202855370904859,0.03049999999999997,0.20270000000000002,0.4690200000000001
0.8202855370904859,0.03049999999999997,0.2044,0.4690600000000001
0.8202855370904859,0.03049999999999997,0.2034,0.46921999999999997
0.8202855370904859,0.03069999999999995,0.20120000000000002,0.46940000000000015
0.8203365015007599,0.030100000000000016,0.20529999999999998,0.4694400000000001
0.8203365015007599,0.03049999999999997,0.2046,0.4695200000000001
0.8203365015007599,0.03049999999999997,0.2038,0.46953999999999996
0.8203974625094154,0.029900000000000038,0.2057,0.46962000000000004
0.8204344007869643,0.02980000000000005,0.20600000000000002,0.4698199999999999
0.8204344007869643,0.03059999999999996,0.20270000000000002,0.46984000000000004
0.8204344007869643,0.03049999999999997,0.20420000000000002,0.46986
0.8204344007869643,0.029900000000000038,0.206,0.46986
0.8204344007869643,0.03049999999999997,0.2046,0.47018
0.8204791059015814,0.02969999999999995,0.20640000000000003,0.47021999999999997
0.8205365312724567,0.02959999999999996,0.2071,0.47050000000000014
0.8205844909830201,0.02959999999999996,0.208,0.4708
0.8205862002896069,0.02959999999999996,0.20800000000000002,0.47092000000000017
0.8206315183272695,0.02959999999999996,0.2089,0.4710400000000001
0.8206315183272695,0.02959999999999996,0.2078,0.47106000000000015
0.8206443334818517,0.02959999999999996,0.20910000000000004,0.47126
0.8206443334818517,0.02959999999999996,0.2089,0.47134000000000015
0.8207100649120095,0.02949999999999997,0.21000000000000002,0.4714600000000001
0.8207117708382161,0.02949999999999997,0.21,0.47158
0.8207117708382161,0.02959999999999996,0.2089,0.4715800000000001
0.8207117708382161,0.02959999999999996,0.2096,0.47160000000000013
0.8207117708382161,0.02969999999999995,0.2084,0.47163999999999995
0.8207117708382161,0.02959999999999996,0.2087,0.4717200000000001
0.8207927888262994,0.02939999999999998,0.21120000000000003,0.47184000000000004
0.8207927888262994,0.02939999999999998,0.21109999999999998,0.4719400000000001
0.8208191931786776,0.02939999999999998,0.21169999999999997,0.4720000000000001
0.8208191931786776,0.02959999999999996,0.20959999999999998,0.4720200000000001
0.8208191931786776,0.02959999999999996,0.2091,0.4720400000000001
0.8208319351942991,0.02939999999999998,0.21189999999999998,0.47222
0.8208812899227478,0.029299999999999993,0.2125,0.4723
0.8208812899227478,0.02949999999999997,0.21100000000000002,0.47250000000000003
0.8208812899227478,0.02939999999999998,0.2123,0.4726000000000001
0.8208812899227478,0.02939999999999998,0.21230000000000002,0.47265999999999997
0.8209109888516408,0.029299999999999993,0.213,0.4727
0.8209109888516408,0.02959999999999996,0.21100000000000002,0.47272000000000014
0.8209109888516408,0.02939999999999998,0.2125,0.4728199999999999
0.8209109888516408,0.02959999999999996,0.2109,0.47282
0.8209177441163041,0.029299999999999993,0.2131,0.4728400000000001
0.8209857880461789,0.029000000000000026,0.21330000000000002,0.47288
0.8209857880461789,0.029299999999999993,0.21330000000000002,0.4730000000000001
0.8210146066978793,0.029000000000000026,0.2138,0.4732199999999999
0.8211207076164596,0.02849999999999997,0.21389999999999998,0.4735800000000001
0.8211266350729401,0.02849999999999997,0.21399999999999997,0.47366000000000014
0.8211622244263755,0.02839999999999998,0.2143,0.47379999999999994
0.8211622244263755,0.02849999999999997,0.21419999999999997,0.47382000000000013
0.821178297647665,0.02839999999999998,0.21459999999999999,0.47392
0.8212494079525592,0.028100000000000014,0.21480000000000002,0.47420000000000007
0.82126627268288,0.028100000000000014,0.21509999999999999,0.4743799999999999
0.8212908275613835,0.028100000000000014,0.21559999999999999,0.47441999999999984
0.8212975339387817,0.028100000000000014,0.2157,0.47456
0.8213482376642246,0.028000000000000025,0.2163,0.47475999999999996
0.8213786434419843,0.028000000000000025,0.21689999999999998,0.4748800000000001
0.8213786434419843,0.028100000000000014,0.21580000000000002,0.4750000000000001
0.8213786434419843,0.028000000000000025,0.21639999999999998,0.4751399999999999
