acc,c
0.8127850254599307,0.10055037240149217
0.8127850254599307,0.10234096949890242
0.8127850254599307,0.1024854270823537
0.8138239532175608,0.10368914801577556
0.8138239532175608,0.10411285995804637
0.8138239532175608,0.10427602417976384
0.8138239532175608,0.10436945646068235
0.8138239532175608,0.10547974511318575
0.8138239532175608,0.10562420269663686
0.8138239532175608,0.10586780714603133
0.8138239532175608,0.10604791463890767
0.8138239532175608,0.10616005355809238
0.8138239532175608,0.10620357303101541
0.8147776608634684,0.10678185241135213
0.8147776608634684,0.10725163557232964
0.8147776608634684,0.10741479979404717
0.8147776608634684,0.1075082320749653
0.8147776608634684,0.1076076436976715
0.8147776608634684,0.10780286182689253
0.8147776608634684,0.10793194401723621
0.8147776608634684,0.10798887321148737
0.8147776608634684,0.10799417012842566
0.8147776608634684,0.10857244950876227
0.8147776608634684,0.10871690709221332
0.8147776608634684,0.10900658276031466
0.8147776608634684,0.109186690253191
0.8147776608634684,0.10929882917237571
0.8147776608634684,0.10933427596138395
0.8147776608634684,0.10934234864529846
0.8147776608634684,0.10954269837853275
0.8147776608634684,0.10968689120522118
0.8147776608634684,0.10972643839402701
0.8147776608634684,0.1097660605875696
0.8147776608634684,0.10977947030889762
0.8157315510565545,0.10982908769328198
0.8157315510565545,0.1103443399679061
0.8157315510565545,0.11050750418962363
0.8157315510565545,0.11060093647054198
0.8157315510565545,0.11074641931195478
0.8157315510565545,0.11094163744117597
0.8157315510565545,0.11104968888106448
0.8157315510565545,0.11107071963151954
0.8157315510565545,0.11112764882577064
0.8157315510565545,0.11113294574270888
0.8157315510565545,0.11126933064224526
0.8157315510565545,0.11141733595128173
0.8157315510565545,0.1114267277568613
0.8157315510565545,0.11151703549143721
0.8157315510565545,0.11152100777555446
0.8157315510565545,0.11155136076804156
0.8157315510565545,0.11161968479069212
0.8157315510565545,0.11176414237414328
0.8157315510565545,0.11209928715589113
0.8157315510565545,0.11227939464876763
0.8157315510565545,0.11239153356795223
0.8157315510565545,0.11243505304087525
