,loss,accuracy,va,iteration,rp,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0,68.20509457058377,0.5584599797365755,0.2605876393110436,3,0.4608391181072325,0.5954947471618652,True,False,,,1,abfd523b0c214a50875e8b5fff5d35f9,2021-09-13_03-25-24,1631503524,0.5954947471618652,2783,d9288a31cbb2,172.28.0.2,0.5954947471618652,0,1,3748c_00000
1,61.35035934448242,0.5963019250253292,0.2275075987841945,6,0.358148481333751,0.6136758327484131,True,False,,,2,abfd523b0c214a50875e8b5fff5d35f9,2021-09-13_03-25-24,1631503524,1.2091705799102783,2783,d9288a31cbb2,172.28.0.2,1.2091705799102783,0,2,3748c_00000
2,54.765753258599176,0.7015704154002027,0.1412867274569402,9,0.290696047118128,0.5784053802490234,True,False,,,3,abfd523b0c214a50875e8b5fff5d35f9,2021-09-13_03-25-25,1631503525,1.7875759601593018,2783,d9288a31cbb2,172.28.0.2,1.7875759601593018,0,3,3748c_00000
3,49.141239335801856,0.7547619047619047,0.08809523809523813,12,0.24599426959423304,0.5744435787200928,True,False,,,4,abfd523b0c214a50875e8b5fff5d35f9,2021-09-13_03-25-26,1631503526,2.3620195388793945,2783,d9288a31cbb2,172.28.0.2,2.3620195388793945,0,4,3748c_00000
4,44.764880794949,0.7972644376899696,0.031306990881459,15,0.21389508385064032,0.5858774185180664,True,False,,,5,abfd523b0c214a50875e8b5fff5d35f9,2021-09-13_03-25-26,1631503526,2.9478969573974614,2783,d9288a31cbb2,172.28.0.2,2.9478969573974614,0,5,3748c_00000
5,41.5810528225369,0.8220871327254307,0.006484295845998023,18,0.1850984242368252,0.5643680095672607,True,False,,,6,abfd523b0c214a50875e8b5fff5d35f9,2021-09-13_03-25-27,1631503527,3.5122649669647217,2783,d9288a31cbb2,172.28.0.2,3.5122649669647217,0,6,3748c_00000
6,39.33084610833063,0.8020263424518743,0.03606889564336374,21,0.16194682095913174,0.5888593196868896,True,False,,,7,abfd523b0c214a50875e8b5fff5d35f9,2021-09-13_03-25-27,1631503527,4.101124286651611,2783,d9288a31cbb2,172.28.0.2,4.101124286651611,0,7,3748c_00000
7,37.85502692328559,0.8162613981762918,0.036119554204660564,24,0.14582568543162022,0.5490550994873047,True,False,,,8,abfd523b0c214a50875e8b5fff5d35f9,2021-09-13_03-25-28,1631503528,4.650179386138916,2783,d9288a31cbb2,172.28.0.2,4.650179386138916,0,8,3748c_00000
8,37.023705334133574,0.8186423505572442,0.03850050658561294,27,0.13510435539266624,0.5934031009674072,True,False,,,9,abfd523b0c214a50875e8b5fff5d35f9,2021-09-13_03-25-29,1631503529,5.243582487106323,2783,d9288a31cbb2,172.28.0.2,5.243582487106323,0,9,3748c_00000
9,36.54549386766222,0.8363728470111449,0.020770010131712258,30,0.12641937151973975,0.5646255016326904,True,False,,,10,abfd523b0c214a50875e8b5fff5d35f9,2021-09-13_03-25-29,1631503529,5.808207988739014,2783,d9288a31cbb2,172.28.0.2,5.808207988739014,0,10,3748c_00000
10,36.250299623277456,0.8505572441742655,0.006585612968591671,33,0.11687303962263353,0.5928809642791748,True,False,,,11,abfd523b0c214a50875e8b5fff5d35f9,2021-09-13_03-25-30,1631503530,6.4010889530181885,2783,d9288a31cbb2,172.28.0.2,6.4010889530181885,0,11,3748c_00000
11,36.025108252631284,0.8505572441742655,0.006585612968591671,36,0.10670753370106162,0.5909655094146729,True,False,,,12,abfd523b0c214a50875e8b5fff5d35f9,2021-09-13_03-25-30,1631503530,6.992054462432861,2783,d9288a31cbb2,172.28.0.2,6.992054462432861,0,12,3748c_00000
12,35.839306852552625,0.8529381965552179,0.008966565349544098,39,0.09804155581575097,0.5715975761413574,True,False,,,13,abfd523b0c214a50875e8b5fff5d35f9,2021-09-13_03-25-31,1631503531,7.563652038574219,2783,d9288a31cbb2,172.28.0.2,7.563652038574219,0,13,3748c_00000
13,35.663324695163304,0.8493920972644378,0.012512664640324243,42,0.09095234952266912,0.5906877517700195,True,False,,,14,abfd523b0c214a50875e8b5fff5d35f9,2021-09-13_03-25-31,1631503531,8.154339790344237,2783,d9288a31cbb2,172.28.0.2,8.154339790344237,0,14,3748c_00000
14,35.50939449734158,0.8458459979736576,0.01605876393110439,45,0.08511726764863943,0.5701494216918945,True,False,,,15,abfd523b0c214a50875e8b5fff5d35f9,2021-09-13_03-25-32,1631503532,8.724489212036133,2783,d9288a31cbb2,172.28.0.2,8.724489212036133,0,15,3748c_00000
15,35.36342510647244,0.8482269503546099,0.018439716312056764,48,0.08050543431573848,0.5979981422424316,True,False,,,16,abfd523b0c214a50875e8b5fff5d35f9,2021-09-13_03-25-33,1631503533,9.322487354278564,2783,d9288a31cbb2,172.28.0.2,9.322487354278564,0,16,3748c_00000
16,35.234315914577905,0.8482269503546099,0.018439716312056764,51,0.07720397095051579,0.5764698982238771,True,False,,,17,abfd523b0c214a50875e8b5fff5d35f9,2021-09-13_03-25-33,1631503533,9.89895725250244,2783,d9288a31cbb2,172.28.0.2,9.89895725250244,0,17,3748c_00000
17,35.12115355597602,0.8482269503546099,0.018439716312056764,54,0.0747840512938337,0.5733571052551271,True,False,,,18,abfd523b0c214a50875e8b5fff5d35f9,2021-09-13_03-25-34,1631503534,10.472314357757568,2783,d9288a31cbb2,172.28.0.2,10.472314357757568,0,18,3748c_00000
