,loss,accuracy,disp,iteration,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0,67.70085763931274,0.6248038024353814,0.03125,10,4.070292234420776,True,False,,,1,15136823d65b4542ac56f7ecfafc7bcd,2021-09-10_03-17-57,1631243877,4.070292234420776,4464,5732687df13c,172.28.0.2,4.070292234420776,0,1,c6f8f_00072
1,65.33998203277588,0.6986335788967368,0.12279040404040398,20,1.994384527206421,True,False,,,2,15136823d65b4542ac56f7ecfafc7bcd,2021-09-10_03-17-59,1631243879,6.064676761627197,4464,5732687df13c,172.28.0.2,6.064676761627197,0,2,c6f8f_00072
2,65.84182405471803,0.7122509556720084,0.14330808080808075,30,1.8459782600402832,True,False,,,3,15136823d65b4542ac56f7ecfafc7bcd,2021-09-10_03-18-00,1631243880,7.91065502166748,4464,5732687df13c,172.28.0.2,7.91065502166748,0,3,c6f8f_00072
3,66.50045347213745,0.6882148553201185,0.11742424242424244,40,1.877593278884888,True,False,,,4,15136823d65b4542ac56f7ecfafc7bcd,2021-09-10_03-18-02,1631243882,9.788248300552366,4464,5732687df13c,172.28.0.2,9.788248300552366,0,4,c6f8f_00072
4,67.06633853912354,0.6597554492291334,0.0902777777777778,50,1.9009385108947756,True,False,,,5,15136823d65b4542ac56f7ecfafc7bcd,2021-09-10_03-18-04,1631243884,11.689186811447144,4464,5732687df13c,172.28.0.2,11.689186811447144,0,5,c6f8f_00072
5,67.50551033020021,0.6234297865876813,0.04103535353535348,60,1.8474702835083008,True,False,,,6,15136823d65b4542ac56f7ecfafc7bcd,2021-09-10_03-18-06,1631243886,13.536657094955444,4464,5732687df13c,172.28.0.2,13.536657094955444,0,6,c6f8f_00072
6,67.82375431060791,0.6039391407812461,0.012310606060606077,70,1.8570897579193115,True,False,,,7,15136823d65b4542ac56f7ecfafc7bcd,2021-09-10_03-18-08,1631243888,15.393746852874756,4464,5732687df13c,172.28.0.2,15.393746852874756,0,7,c6f8f_00072
7,68.04775428771973,0.5938381306802359,0.0,80,1.9705460071563718,True,False,,,8,15136823d65b4542ac56f7ecfafc7bcd,2021-09-10_03-18-10,1631243890,17.364292860031128,4464,5732687df13c,172.28.0.2,17.364292860031128,0,8,c6f8f_00072
8,68.20324373245239,0.5938381306802359,0.0,90,1.8611855506896973,True,False,,,9,15136823d65b4542ac56f7ecfafc7bcd,2021-09-10_03-18-12,1631243892,19.225478410720825,4464,5732687df13c,172.28.0.2,19.225478410720825,0,9,c6f8f_00072
9,68.31135940551758,0.5938381306802359,0.0,100,1.8578238487243648,True,False,,,10,15136823d65b4542ac56f7ecfafc7bcd,2021-09-10_03-18-14,1631243894,21.08330225944519,4464,5732687df13c,172.28.0.2,21.08330225944519,0,10,c6f8f_00072
