acc,c0,c1,c2,c
0.8161148355309791,0.006199999999999983,0.33310000000000006,0.32619999999999993,0.00023333333333336315
0.8161148355309791,0.006199999999999983,0.33310000000000006,0.32619999999999993,0.00023333333333336315
0.8161148355309791,0.006199999999999983,0.33310000000000006,0.32619999999999993,0.00023333333333336315
0.8161148355309791,0.006199999999999983,0.33310000000000006,0.32619999999999993,0.00023333333333336315
0.8161148355309791,0.006199999999999983,0.33310000000000006,0.32619999999999993,0.00023333333333336315
0.8161148355309791,0.006199999999999983,0.33310000000000006,0.32619999999999993,0.00023333333333336315
0.8161148355309791,0.006199999999999983,0.33310000000000006,0.32619999999999993,0.00023333333333336315
0.8161148355309791,0.006199999999999983,0.33310000000000006,0.32619999999999993,0.00023333333333336315
0.8161148355309791,0.006199999999999983,0.33310000000000006,0.32619999999999993,0.00023333333333336315
0.8161148355309791,0.006199999999999983,0.33310000000000006,0.32619999999999993,0.00023333333333336315
0.8161148355309791,0.006199999999999983,0.33310000000000006,0.32619999999999993,0.00023333333333336315
0.8161148355309791,0.006199999999999983,0.33310000000000006,0.32619999999999993,0.00023333333333336315
0.8161148355309791,0.006199999999999983,0.33310000000000006,0.32619999999999993,0.00023333333333336315
0.8161148355309791,0.006199999999999983,0.33310000000000006,0.32619999999999993,0.00023333333333336315
0.8161148355309791,0.006199999999999983,0.33310000000000006,0.32619999999999993,0.00023333333333336315
0.8161148355309791,0.006199999999999983,0.33310000000000006,0.32619999999999993,0.00023333333333336315
0.8161148355309791,0.006199999999999983,0.33310000000000006,0.32619999999999993,0.00023333333333336315
0.8161148355309791,0.006199999999999983,0.33310000000000006,0.32619999999999993,0.00023333333333336315
0.8161148355309791,0.006199999999999983,0.33310000000000006,0.32619999999999993,0.00023333333333336315
0.8161148355309791,0.006199999999999983,0.33310000000000006,0.32619999999999993,0.00023333333333336315
0.8161148355309791,0.006199999999999983,0.33310000000000006,0.32619999999999993,0.00023333333333336315
0.8161148355309791,0.006199999999999983,0.33310000000000006,0.32619999999999993,0.00023333333333336315
0.8161148355309791,0.006199999999999983,0.33310000000000006,0.32619999999999993,0.00023333333333336315
0.8161148355309791,0.006199999999999983,0.33310000000000006,0.32619999999999993,0.00023333333333336315
0.8161148355309791,0.006199999999999983,0.33310000000000006,0.32619999999999993,0.00023333333333336315
0.8161148355309791,0.006199999999999983,0.33210000000000006,0.32719999999999994,0.0004333333333332301
0.8161148355309791,0.006199999999999983,0.33210000000000006,0.32719999999999994,0.0004333333333332301
0.8161148355309791,0.006199999999999983,0.33210000000000006,0.32719999999999994,0.0004333333333332301
0.8161148355309791,0.006199999999999983,0.33210000000000006,0.32719999999999994,0.0004333333333332301
0.8161148355309791,0.006199999999999983,0.33210000000000006,0.32719999999999994,0.0004333333333332301
0.8161148355309791,0.006199999999999983,0.33210000000000006,0.32719999999999994,0.0004333333333332301
0.8161148355309791,0.006199999999999983,0.33210000000000006,0.32719999999999994,0.0004333333333332301
0.8161148355309791,0.006199999999999983,0.33210000000000006,0.32719999999999994,0.0004333333333332301
0.8161148355309791,0.006199999999999983,0.33210000000000006,0.32719999999999994,0.0004333333333332301
0.8161148355309791,0.006199999999999983,0.33210000000000006,0.32719999999999994,0.0004333333333332301
0.8161148355309791,0.006199999999999983,0.33210000000000006,0.32719999999999994,0.0004333333333332301
0.8161148355309791,0.006199999999999983,0.33210000000000006,0.32719999999999994,0.0004333333333332301
0.8161148355309791,0.006199999999999983,0.33210000000000006,0.32719999999999994,0.0004333333333332301
0.8161148355309791,0.006199999999999983,0.33210000000000006,0.32719999999999994,0.0004333333333332301
0.8161148355309791,0.006199999999999983,0.33210000000000006,0.32719999999999994,0.0004333333333332301
0.8161148355309791,0.006199999999999983,0.33210000000000006,0.32719999999999994,0.0004333333333332301
0.8161148355309791,0.006199999999999983,0.33210000000000006,0.32719999999999994,0.0004333333333332301
0.8161148355309791,0.006199999999999983,0.33210000000000006,0.32719999999999994,0.0004333333333332301
0.8161148355309791,0.006199999999999983,0.33210000000000006,0.32719999999999994,0.0004333333333332301
0.8161148355309791,0.006199999999999983,0.33210000000000006,0.32719999999999994,0.0004333333333332301
0.8161148355309791,0.006199999999999983,0.33210000000000006,0.32719999999999994,0.0004333333333332301
0.8161148355309791,0.006199999999999983,0.33210000000000006,0.32719999999999994,0.0004333333333332301
0.8161148355309791,0.006199999999999983,0.33210000000000006,0.32719999999999994,0.0004333333333332301
0.8161148355309791,0.006199999999999983,0.33210000000000006,0.32719999999999994,0.0004333333333332301
0.8161148355309791,0.006199999999999983,0.33210000000000006,0.32719999999999994,0.0004333333333332301
0.8161148355309791,0.006399999999999961,0.3311,0.32799999999999996,0.0010999999999999344
0.8161148355309791,0.006399999999999961,0.3311,0.32799999999999996,0.0010999999999999344
0.8161148355309791,0.006399999999999961,0.3311,0.32799999999999996,0.0010999999999999344
0.8161148355309791,0.006399999999999961,0.3311,0.32799999999999996,0.0010999999999999344
0.8161148355309791,0.006399999999999961,0.3311,0.32799999999999996,0.0010999999999999344
0.8161148355309791,0.006399999999999961,0.3311,0.32799999999999996,0.0010999999999999344
0.8161148355309791,0.006399999999999961,0.3311,0.32799999999999996,0.0010999999999999344
0.8161148355309791,0.006399999999999961,0.3311,0.32799999999999996,0.0010999999999999344
0.8161148355309791,0.006399999999999961,0.3311,0.32799999999999996,0.0010999999999999344
0.8161148355309791,0.006399999999999961,0.3311,0.32799999999999996,0.0010999999999999344
0.8161148355309791,0.006399999999999961,0.3311,0.32799999999999996,0.0010999999999999344
0.8161148355309791,0.006399999999999961,0.3311,0.32799999999999996,0.0010999999999999344
0.8161148355309791,0.006399999999999961,0.3311,0.32799999999999996,0.0010999999999999344
0.8161148355309791,0.006399999999999961,0.3311,0.32799999999999996,0.0010999999999999344
0.8161148355309791,0.006399999999999961,0.3311,0.32799999999999996,0.0010999999999999344
0.8161148355309791,0.006399999999999961,0.3311,0.32799999999999996,0.0010999999999999344
0.8161148355309791,0.006399999999999961,0.3311,0.32799999999999996,0.0010999999999999344
0.8161148355309791,0.006399999999999961,0.3311,0.32799999999999996,0.0010999999999999344
0.8161148355309791,0.006399999999999961,0.3311,0.32799999999999996,0.0010999999999999344
0.8161148355309791,0.006399999999999961,0.3311,0.32799999999999996,0.0010999999999999344
0.8161148355309791,0.006399999999999961,0.3311,0.32799999999999996,0.0010999999999999344
0.8161148355309791,0.006399999999999961,0.3311,0.32799999999999996,0.0010999999999999344
0.8161148355309791,0.006399999999999961,0.3311,0.32799999999999996,0.0010999999999999344
0.8161148355309791,0.006399999999999961,0.3311,0.32799999999999996,0.0010999999999999344
0.8161148355309791,0.006399999999999961,0.3311,0.32799999999999996,0.0010999999999999344
0.8162697904614307,0.006099999999999994,0.3348,0.3246,0.0013666666666666827
0.8162697904614307,0.006099999999999994,0.3348,0.3246,0.0013666666666666827
0.8162697904614307,0.006099999999999994,0.3348,0.3246,0.0013666666666666827
0.8162697904614307,0.006099999999999994,0.3348,0.3246,0.0013666666666666827
0.8162697904614307,0.006099999999999994,0.3348,0.3246,0.0013666666666666827
0.8162697904614307,0.006099999999999994,0.3348,0.3246,0.0013666666666666827
0.8162697904614307,0.006099999999999994,0.3348,0.3246,0.0013666666666666827
0.8162697904614307,0.006099999999999994,0.3348,0.3246,0.0013666666666666827
0.8162697904614307,0.006099999999999994,0.3348,0.3246,0.0013666666666666827
0.8162697904614307,0.006099999999999994,0.3348,0.3246,0.0013666666666666827
0.8162697904614307,0.006099999999999994,0.3348,0.3246,0.0013666666666666827
0.8162697904614307,0.006099999999999994,0.3348,0.3246,0.0013666666666666827
0.8162697904614307,0.006099999999999994,0.3348,0.3246,0.0013666666666666827
0.8162697904614307,0.006099999999999994,0.3348,0.3246,0.0013666666666666827
0.8162697904614307,0.006099999999999994,0.3348,0.3246,0.0013666666666666827
0.8162697904614307,0.006099999999999994,0.3348,0.3246,0.0013666666666666827
0.8162697904614307,0.006099999999999994,0.3348,0.3246,0.0013666666666666827
0.8162697904614307,0.006099999999999994,0.3348,0.3246,0.0013666666666666827
0.8162697904614307,0.006099999999999994,0.3348,0.3246,0.0013666666666666827
0.8162697904614307,0.006099999999999994,0.3348,0.3246,0.0013666666666666827
0.8162697904614307,0.006099999999999994,0.3348,0.3246,0.0013666666666666827
0.8162697904614307,0.006099999999999994,0.3348,0.3246,0.0013666666666666827
0.8162697904614307,0.006099999999999994,0.3348,0.3246,0.0013666666666666827
0.8162697904614307,0.006099999999999994,0.3348,0.3246,0.0013666666666666827
0.8162697904614307,0.006099999999999994,0.3348,0.3246,0.0013666666666666827
0.8162697904614307,0.00649999999999995,0.3299,0.32919999999999994,0.001933333333333287
0.8162697904614307,0.00649999999999995,0.3299,0.32919999999999994,0.001933333333333287
0.8162697904614307,0.00649999999999995,0.3299,0.32919999999999994,0.001933333333333287
0.8162697904614307,0.00649999999999995,0.3299,0.32919999999999994,0.001933333333333287
0.8162697904614307,0.00649999999999995,0.3299,0.32919999999999994,0.001933333333333287
0.8162697904614307,0.00649999999999995,0.3299,0.32919999999999994,0.001933333333333287
0.8162697904614307,0.00649999999999995,0.3299,0.32919999999999994,0.001933333333333287
0.8162697904614307,0.00649999999999995,0.3299,0.32919999999999994,0.001933333333333287
0.8162697904614307,0.00649999999999995,0.3299,0.32919999999999994,0.001933333333333287
0.8162697904614307,0.00649999999999995,0.3299,0.32919999999999994,0.001933333333333287
0.8162697904614307,0.00649999999999995,0.3299,0.32919999999999994,0.001933333333333287
0.8162697904614307,0.00649999999999995,0.3299,0.32919999999999994,0.001933333333333287
0.8162697904614307,0.00649999999999995,0.3299,0.32919999999999994,0.001933333333333287
0.8162697904614307,0.00649999999999995,0.3299,0.32919999999999994,0.001933333333333287
0.8162697904614307,0.00649999999999995,0.3299,0.32919999999999994,0.001933333333333287
0.8162697904614307,0.00649999999999995,0.3299,0.32919999999999994,0.001933333333333287
0.8162697904614307,0.00649999999999995,0.3299,0.32919999999999994,0.001933333333333287
0.8162697904614307,0.00649999999999995,0.3299,0.32919999999999994,0.001933333333333287
0.8162697904614307,0.00649999999999995,0.3299,0.32919999999999994,0.001933333333333287
0.8162697904614307,0.00649999999999995,0.3299,0.32919999999999994,0.001933333333333287
0.8162697904614307,0.00649999999999995,0.3299,0.32919999999999994,0.001933333333333287
0.8162697904614307,0.00649999999999995,0.3299,0.32919999999999994,0.001933333333333287
0.8162697904614307,0.00649999999999995,0.3299,0.32919999999999994,0.001933333333333287
0.8162697904614307,0.00649999999999995,0.3299,0.32919999999999994,0.001933333333333287
0.8162697904614307,0.00649999999999995,0.3299,0.32919999999999994,0.001933333333333287
0.8164148100172349,0.005900000000000016,0.33640000000000003,0.32319999999999993,0.002433333333333343
0.8164148100172349,0.005900000000000016,0.33640000000000003,0.32319999999999993,0.002433333333333343
0.8164148100172349,0.005900000000000016,0.33640000000000003,0.32319999999999993,0.002433333333333343
0.8164148100172349,0.005900000000000016,0.33640000000000003,0.32319999999999993,0.002433333333333343
0.8164148100172349,0.005900000000000016,0.33640000000000003,0.32319999999999993,0.002433333333333343
0.8164148100172349,0.005900000000000016,0.33640000000000003,0.32319999999999993,0.002433333333333343
0.8164148100172349,0.005900000000000016,0.33640000000000003,0.32319999999999993,0.002433333333333343
0.8164148100172349,0.005900000000000016,0.33640000000000003,0.32319999999999993,0.002433333333333343
0.8164148100172349,0.005900000000000016,0.33640000000000003,0.32319999999999993,0.002433333333333343
0.8164148100172349,0.005900000000000016,0.33640000000000003,0.32319999999999993,0.002433333333333343
0.8164148100172349,0.005900000000000016,0.33640000000000003,0.32319999999999993,0.002433333333333343
0.8164148100172349,0.005900000000000016,0.33640000000000003,0.32319999999999993,0.002433333333333343
0.8164148100172349,0.005900000000000016,0.33640000000000003,0.32319999999999993,0.002433333333333343
0.8164148100172349,0.005900000000000016,0.33640000000000003,0.32319999999999993,0.002433333333333343
0.8164148100172349,0.005900000000000016,0.33640000000000003,0.32319999999999993,0.002433333333333343
0.8164148100172349,0.005900000000000016,0.33640000000000003,0.32319999999999993,0.002433333333333343
0.8164148100172349,0.005900000000000016,0.33640000000000003,0.32319999999999993,0.002433333333333343
0.8164148100172349,0.005900000000000016,0.33640000000000003,0.32319999999999993,0.002433333333333343
0.8164148100172349,0.005900000000000016,0.33640000000000003,0.32319999999999993,0.002433333333333343
0.8164148100172349,0.005900000000000016,0.33640000000000003,0.32319999999999993,0.002433333333333343
0.8164148100172349,0.005900000000000016,0.33640000000000003,0.32319999999999993,0.002433333333333343
0.8164148100172349,0.005900000000000016,0.33640000000000003,0.32319999999999993,0.002433333333333343
0.8164148100172349,0.005900000000000016,0.33640000000000003,0.32319999999999993,0.002433333333333343
