acc,c
0.7117754763891949,2.7644553313166398e-14
0.717428564780327,0.01623839470938504
0.7224928522493453,0.03213958071394607
0.7280723953964569,0.04771873096506685
0.7326446322089291,0.06298955420706187
0.7372699278316657,0.07796447052139333
0.7419447515313908,0.09265476388830363
0.7462463067667772,0.10707071498174403
0.750165834662221,0.1212217169381129
0.7542380396901718,0.13511637643702046
0.7578894651987531,0.14876260209168318
0.7613535060275652,0.1621676818579495
0.7645847686004941,0.1753383509262028
0.7679629670737148,0.18828085135256045
0.7713753882390323,0.20100098450912618
0.7748719390503925,0.21350415728264172
0.7782740284452352,0.22579542282267678
0.7816183495749887,0.2378795165310218
0.7846107823723231,0.24976088789035256
0.7874346807392627,0.26144372865008053
0.7901671029223056,0.2729319978185534
0.7926598575357379,0.2842294438517212
0.7949712856372476,0.29533962437758
0.7973919609452145,0.3062659237519328
0.7993847896720138,0.31701156870324027
0.801789570693002,0.3275796422916903
0.8038858543459976,0.3379730963793734
0.805991784111006,0.34819476278396444
0.808401266918981,0.35824736326707174
0.8104113945049496,0.3681335184899435
0.8120700036668743,0.37785575605315436
0.8137302280360283,0.3874165177228965
0.8153581555630648,0.39681816593427155
0.8170611335650213,0.40606298965131593
0.8185786543689817,0.41515320965414726
0.8200900589746943,0.42409098331544554
0.8214213686356014,0.43287840892131196
0.8227015277946566,0.44151752958525065
0.8237836531937415,0.45001033679849506
0.8249312742206462,0.4583587736550191
0.8259507114487707,0.4665647377853041
0.8269839166716195,0.4746300840291389
0.8279297098575117,0.48255662687440004
0.8288452999453937,0.49034614268581733
0.8298716660173807,0.498000371745112
0.830727280465715,0.5055210201215983
0.8314845212021271,0.512909761390293
0.8322594957318642,0.5201682382127616
0.8329969030927207,0.5272980637943248
0.8336389270292122,0.534300823229818
0.8342820946933979,0.5411780747488311
0.8348562360448096,0.5479313508702164
0.8354164556510403,0.5545621594746556
0.8358704749897049,0.561071984803176
0.8363300836745257,0.5674622883887019
0.8366990203748896,0.5737345099270251
0.8370439053932378,0.579890068092928
0.8373606344195249,0.5859303613066325
0.8376848488196167,0.5918567684552357
0.8380024586023268,0.5976706495733366
0.8381871745871833,0.6033733464866532
0.8383775724564894,0.6089661834220625
0.8385311039774042,0.6144504675871678
0.838649703622575,0.6198274897222069
0.838723217382944,0.6250985246268504
0.8387855273839423,0.6302648316642032
0.8388249916368784,0.6353276552441077
0.8388401551350485,0.6402648849735533
0.8388401551350485,1.0
