acc,c
0.8159360315251087,8.382183835919932e-15
0.8170694239264658,0.008059277351257277
0.8180703339972619,0.015995671663730726
0.818962449093033,0.02381052520980398
0.8198183042272189,0.03150519155612963
0.8208518343287232,0.03908103492317727
0.8216810369239256,0.046539429606937355
0.822387171091418,0.05388175946150592
0.823075268005443,0.06110941744121695
0.823797390412847,0.06822380520096039
0.8244878794266982,0.07522633275332086
0.8250702081520997,0.08211841818118615
0.8255975220090555,0.08890148740451959
0.8261807500525697,0.09557697400002313
0.8266237835352372,0.1021463190724986
0.8270705606441604,0.10861097117677038
0.8273831693963047,0.1149723862891196
0.8277145735129756,0.12123202782726111
0.8280559112277583,0.1273913667179919
0.8283564748732662,0.1334518815117221
0.8286206609153373,0.13941505854321734
0.8288250541883724,0.1452823921379618
0.8290047397985745,0.15105538486367814
0.8291511665333439,0.15673554782662108
0.8292663435131309,0.16232440101240114
0.8293506452530675,0.16782347367117306
0.8294024262729405,0.17323430474716306
0.829436439484496,0.17855844335260085
0.8294419418311412,0.18181158625791655
0.8294419418311412,1.0
