acc,c
0.825575959151325,0.507596368299244
0.825575959151325,0.5126381395274118
0.825575959151325,0.5174394289150942
0.8267765252851323,0.5177140683889113
0.8267765252851323,0.5220063216748323
0.8267765252851323,0.522755839617079
0.8267765252851323,0.5263448793013064
0.827902937983994,0.5268745254330023
0.827902937983994,0.5275571290047614
0.827902937983994,0.5304611323252062
0.827902937983994,0.53191629666117
0.827902937983994,0.5321240217644998
0.827902937983994,0.5343610755236606
0.8288720263052,0.5352359158058041
0.8288720263052,0.5364625793909736
0.8288720263052,0.5367175860488524
0.8288720263052,0.5380506652810311
0.8288720263052,0.5402776870339718
0.8288720263052,0.5405788324148738
0.8288720263052,0.5412844788085908
0.8288720263052,0.5415358188497348
0.8298017576832156,0.5429231103075735
0.8298017576832156,0.544478775613328
0.8298017576832156,0.5448224153093648
0.8298017576832156,0.5450789764216541
0.8298017576832156,0.5456230364350647
0.8298017576832156,0.5479162980654864
0.8298017576832156,0.5479648815357413
0.8298017576832156,0.5481683653706985
0.8298017576832156,0.5496458691813925
0.8298017576832156,0.5497392894589647
0.8308004057395311,0.5500356253114524
0.8308004057395311,0.5508232787687333
0.8308004057395311,0.5516535189394021
0.8308004057395311,0.5527661709234236
0.8308004057395311,0.5535491425718829
0.8308004057395311,0.553639232657419
0.8308004057395311,0.5539844268078665
0.8308004057395311,0.554940115399032
0.8308004057395311,0.5550773965396202
0.8308004057395311,0.5560996546793773
0.8316399567511124,0.5566534868049778
0.8316399567511124,0.5573288224147894
0.8316399567511124,0.5573330636831619
0.8316399567511124,0.5580339981551538
0.8316399567511124,0.5581006798317665
0.8316399567511124,0.5584805681826026
0.8316399567511124,0.5598786859273025
0.8316399567511124,0.5606976332183782
0.8316399567511124,0.5608139759834931
0.8316399567511124,0.5609409788584006
0.8316399567511124,0.561671621309636
0.8316399567511124,0.5616952580331456
0.8316399567511124,0.5620006230302208
0.8316399567511124,0.5627566075421391
0.8325070072780989,0.5628415997337638
0.8325070072780989,0.5636668426615501
0.8325070072780989,0.5641005724431231
0.8325070072780989,0.5644455786870409
0.8325070072780989,0.5646632686783044
0.8325070072780989,0.5656902127875914
0.8325070072780989,0.565787874333536
0.8325070072780989,0.5662173547690448
0.8325070072780989,0.5664234279094599
0.8325070072780989,0.5664965474208279
0.8325070072780989,0.5671944551992448
0.8325070072780989,0.5678833709619314
0.8325070072780989,0.5680429465113787
0.8325070072780989,0.5685982682722698
0.8332092585262417,0.5686530356992864
0.8332092585262417,0.5687841363135148
0.8332092585262417,0.5691753663562948
0.8332092585262417,0.5695277548627538
0.8332092585262417,0.5696878175319902
0.8332092585262417,0.5701014359024916
0.8332092585262417,0.5708153333080453
0.8332092585262417,0.5708838754081272
0.8332092585262417,0.5710634401805662
0.8332092585262417,0.5721174510191079
0.8332092585262417,0.5724619628159248
0.8332092585262417,0.5726846603496138
0.8332092585262417,0.5728272997056412
0.8332092585262417,0.5728743076318064
0.8332092585262417,0.5729003893374148
0.8332092585262417,0.5732347812410772
0.8332092585262417,0.5733774072893606
0.8332092585262417,0.5736948069274541
0.8338513718150269,0.5741315298929569
0.8338513718150269,0.5742423705186913
0.8338513718150269,0.5747809687679718
0.8338513718150269,0.5751469953025391
0.8338513718150269,0.5753778118131357
0.8338513718150269,0.5754019978070402
0.8338513718150269,0.5755558455720465
0.8338513718150269,0.5759558019871496
0.8338513718150269,0.5765411279991272
0.8338513718150269,0.5766764569726412
0.8338513718150269,0.5768003325358692
0.8338513718150269,0.5768009365604487
0.8338513718150269,0.5768625608580643
0.8338513718150269,0.5772515531093521
0.8338513718150269,0.577758725316361
0.8338513718150269,0.578160646601046
0.8338513718150269,0.5784628262752934
0.8338513718150269,0.5784960963151364
0.8338513718150269,0.5791733011211246
0.8344664839423794,0.579313394212174
0.8344664839423794,0.5795182508309402
0.8344664839423794,0.5796454549524211
0.8344664839423794,0.5799757903521365
0.8344664839423794,0.5801491573176942
0.8344664839423794,0.5804899222932396
0.8344664839423794,0.5810015754977945
0.8344664839423794,0.5811886900784431
0.8344664839423794,0.5815901107358261
0.8344664839423794,0.5820347646758974
0.8344664839423794,0.5822351511087752
0.8344664839423794,0.5830629890748749
0.8344664839423794,0.583243040073816
0.8344664839423794,0.5833524813307447
0.8344664839423794,0.5834181940293945
0.8344664839423794,0.5837392021859376
0.8344664839423794,0.5839414258120628
0.8344664839423794,0.583974590508807
0.8344664839423794,0.5839750758619433
0.8351089394349525,0.584228995280594
0.8351089394349525,0.5843551654403416
0.8351089394349525,0.5843600706083587
0.8351089394349525,0.5852646953922064
0.8351089394349525,0.5857015850432182
0.8351089394349525,0.5857063637597262
0.8351089394349525,0.586073502076817
0.8351089394349525,0.5861201156891627
0.8351089394349525,0.5861500207770627
0.8351089394349525,0.5867941570623085
0.8351089394349525,0.5869186366501162
0.8351089394349525,0.5871077837867649
0.8351089394349525,0.5872616723215731
0.8351089394349525,0.5873211036451371
0.8351089394349525,0.5874015467013489
0.8351089394349525,0.5883371807249381
0.8351089394349525,0.5885414832685452
0.8351089394349525,0.5888059119965122
0.8351089394349525,0.5888758845802123
0.8356836197965839,0.5889039053049245
0.8356836197965839,0.5891564548280239
0.8356836197965839,0.5892707665087619
0.8356836197965839,0.5896063069581805
0.8356836197965839,0.5901620325418856
0.8356836197965839,0.5903555550776948
0.8356836197965839,0.5903961550486992
0.8356836197965839,0.5905929373554686
0.8356836197965839,0.5913956081528663
0.8356836197965839,0.5914263966877069
0.8356836197965839,0.5915177997252489
0.8356836197965839,0.5923028161848647
0.8356836197965839,0.5925129383748357
0.8356836197965839,0.5928800408950192
0.8356836197965839,0.5932625357809417
0.8356836197965839,0.5932958967155508
0.8361415772745011,0.5933598048395603
0.8361415772745011,0.5935205276524498
0.8361415772745011,0.5937233475877624
0.8361415772745011,0.5938073101909321
0.8361415772745011,0.5938795338150984
0.8361415772745011,0.5939456765330923
0.8361415772745011,0.59406297541602
0.8361415772745011,0.5940720558964442
0.8361415772745011,0.5944251524362975
0.8361415772745011,0.5952339591209079
0.8361415772745011,0.5954177429237031
0.8361415772745011,0.5956824940179388
0.8361415772745011,0.5959546141063995
0.8361415772745011,0.5959883995840913
0.8361415772745011,0.5960243752267077
0.8361415772745011,0.5960790936942072
0.8361415772745011,0.5967810502842545
0.8361415772745011,0.5969734165712202
0.8361415772745011,0.5969962939189194
0.8361415772745011,0.597167302369314
0.8365587833644692,0.5976151959106711
0.8365587833644692,0.5980619052142363
0.8365587833644692,0.5980833495504686
0.8365587833644692,0.5984015760677281
0.8365587833644692,0.5985234229146872
0.8365587833644692,0.5985389116915859
0.8365587833644692,0.5986389486561825
0.8365587833644692,0.5987469659207747
0.8365587833644692,0.5991073326810735
0.8365587833644692,0.599756998525668
0.8365587833644692,0.599880397274467
0.8365587833644692,0.5999900106866339
0.8365587833644692,0.6000676467438845
0.8365587833644692,0.6008743287476376
0.8365587833644692,0.6008962371173736
0.8365587833644692,0.6009198251948111
0.8369441570119263,0.6016859690806469
0.8369441570119263,0.6017501699177894
0.8369441570119263,0.6018819180252515
0.8369441570119263,0.6021781582381364
0.8369441570119263,0.6025924862497772
0.8369441570119263,0.6026062610776166
0.8369441570119263,0.6026569671388389
0.8369441570119263,0.6027865428090992
0.8369441570119263,0.6029775062826563
0.8369441570119263,0.6031368902305866
0.8369441570119263,0.6031615295000061
0.8369441570119263,0.6032028654554105
0.8369441570119263,0.603313858680513
0.8369441570119263,0.6033696885197082
0.8369441570119263,0.6035953494937099
0.8369441570119263,0.6043160044792014
0.8369441570119263,0.604440484067009
0.8369441570119263,0.6045858268747442
0.8369441570119263,0.6048544968710834
0.8369441570119263,0.6051567731851112
0.8369441570119263,0.6051958645543476
0.8372498621732929,0.6055858572120766
0.8372498621732929,0.605879082709407
0.8372498621732929,0.606068510203253
0.8372498621732929,0.6060781014365907
0.8372498621732929,0.6062106174164568
0.8372498621732929,0.6067277403088145
0.8372498621732929,0.6070937593065566
0.8372498621732929,0.6071025256905129
0.8372498621732929,0.6074441930274375
0.8372498621732929,0.6074582565265213
0.8372498621732929,0.6075376866883364
0.8372498621732929,0.6076524163069869
0.8372498621732929,0.6077697582151487
0.8372498621732929,0.6080709804434477
0.8372498621732929,0.6085615232494068
0.8372498621732929,0.6087943740064027
0.8372498621732929,0.6088626849216683
0.8372498621732929,0.6089729654655289
0.8375609478324313,0.6093268007469779
0.8375609478324313,0.6095691125270211
0.8375609478324313,0.609754751724112
0.8375609478324313,0.6097676911939611
0.8375609478324313,0.6104737373108686
0.8375609478324313,0.6104822035235873
0.8375609478324313,0.6106276284402443
0.8375609478324313,0.6109937025050107
0.8375609478324313,0.6112825439954791
0.8375609478324313,0.611344886113897
0.8375609478324313,0.6113575769030776
0.8375609478324313,0.6115290296964968
0.8375609478324313,0.611768669330887
0.8375609478324313,0.6118137260478729
0.8375609478324313,0.6118799461687757
0.8375609478324313,0.6119670118749624
0.8375609478324313,0.6120031989809709
0.8375609478324313,0.6120251492862594
0.8375609478324313,0.6121083158416227
0.8375609478324313,0.6121276785687784
0.8378184894637197,0.6129192434381098
0.8378184894637197,0.6132528447626647
0.8378184894637197,0.6133231324203356
0.8378184894637197,0.6137203871840382
0.8378184894637197,0.6137257996171224
0.8378184894637197,0.6143685719751456
0.8378184894637197,0.6144514596591993
0.8378184894637197,0.6145567080313165
0.8378184894637197,0.6146058099719254
0.8378184894637197,0.6146832922623813
0.8378184894637197,0.6154289178279266
0.8378184894637197,0.6154805464151936
0.8378184894637197,0.6156686125293412
0.8378184894637197,0.6156740382532858
0.8378184894637197,0.6159428646528978
0.8378184894637197,0.6160959224562352
0.8378184894637197,0.6162245688655228
0.8378184894637197,0.6163637069127335
0.8380482356419966,0.6163723730840276
0.8380482356419966,0.6165394412222945
0.8380482356419966,0.6166816275309
0.8380482356419966,0.6171000650171127
0.8380482356419966,0.6171563220794197
0.8380482356419966,0.6173584403624461
0.8380482356419966,0.6175862523147475
0.8380482356419966,0.6179610146662775
0.8380482356419966,0.6180018389766588
0.8380482356419966,0.6181684458310849
0.8380482356419966,0.6183950589993581
0.8380482356419966,0.6185848733684877
0.8380482356419966,0.6191157139848497
0.8380482356419966,0.6191698613628279
0.8380482356419966,0.6192401935726574
0.8380482356419966,0.6193582022867117
0.8380482356419966,0.619537235582645
0.8380482356419966,0.6196333239784163
