acc,c
0.8109979781996295,2.1316282072803006e-14
0.8124971575630004,0.007988489315136404
0.8140368380356948,0.015864376933507285
0.8153439238077824,0.02362727303510348
0.8166424058978297,0.031277064367259744
0.8179995925591405,0.038813887811792736
0.8192895583637445,0.04623810693352526
0.8205489180009018,0.053550291184877974
0.8217916959996869,0.060751197480644725
0.8228827899715964,0.06784175389159752
0.8239318468306841,0.07482304523586114
0.824916880009753,0.08169630037354414
0.8259738757471966,0.08846288103345479
0.8268183899756172,0.0951242720212131
0.8276175770231937,0.10168207267614526
0.8283825103897792,0.1081379894602501
0.8290354129004341,0.1144938295766027
0.8296485904389195,0.12075149552700803
0.8302876530869002,0.12691298052976197
0.830853558411992,0.1329803647282033
0.8313552630904952,0.13895581212951102
0.8318600116838953,0.14484156822103256
0.8323800713649081,0.1506399582184733
0.8327940711907107,0.15635338590662162
0.8331789940258147,0.16198433303902826
0.8334954438166879,0.16753535926827823
0.8338093469870754,0.17300910258327074
0.8340626196575763,0.17840828023431987
0.8342914608270552,0.1837356901309437
0.8345196819266756,0.18899421270101824
0.8346724842901323,0.1941868132035116
0.8347997751843278,0.19931654449041092
0.83488634346777,0.20438655021665153
0.8349461053680739,0.20940006849998272
0.8349847050693655,0.21436043603570765
0.8349930246763383,0.21782262649720363
0.8349930246763383,1.0
